doc_id,entity_id,decision,surface,start,end,normalized_id,cpe_version,flags,basis
aa24-016a,E41,KEEP,PHPUnit,16671,16678,cpe:2.3:a:phpunit_project:phpunit:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-016a-androxgh0st,E8,KEEP,PHPUnit,3811,3818,cpe:2.3:a:phpunit_project:phpunit:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-016a-androxgh0st,E9,KEEP,Laravel,6226,6233,cpe:2.3:a:laravel:laravel:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-016a-androxgh0st,E10,KEEP,Apache HTTP Server,6587,6605,cpe:2.3:a:apache:http_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-016a-androxgh0st,E42,KEEP,PHPUnit,15602,15609,cpe:2.3:a:phpunit_project:phpunit:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-038a,E135,KEEP,FortiGate 300D,22588,22602,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
aa24-038a-volt-typhoon,E2,KEEP,FortiGate 300D,16576,16590,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
aa24-046a,E6,KEEP,Log4J,8007,8012,cpe:2.3:a:apache:log4j:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E21,KEEP,Ivanti Connect Secure,2748,2769,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E22,KEEP,Ivanti Policy Secure,2774,2794,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E24,KEEP,Ivanti Connect Secure,7266,7287,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E25,KEEP,Ivanti Policy Secure,7300,7320,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E26,KEEP,Ivanti Neurons for ZTA,7338,7360,cpe:2.3:a:ivanti:neurons_for_zero-trust_access:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E28,KEEP,Ivanti Connect Secure,7506,7527,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E29,KEEP,Ivanti Policy Secure,7541,7561,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E30,KEEP,ZTA gateways,7579,7591,cpe:2.3:a:ivanti:zero_trust_access_gateway:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E32,KEEP,Ivanti Connect Secure,7758,7779,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E33,KEEP,Ivanti Policy Secure,7784,7804,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E34,KEEP,Ivanti Connect Secure,6230,6251,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-060b,E35,KEEP,Ivanti Policy Secure,6256,6276,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-109a,E75,KEEP,SonicWall,6986,6995,cpe:2.3:o:sonicwall:sonicos:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-109a,E77,KEEP,Veeam,8089,8094,cpe:2.3:a:veeam:veeam_backup_\&_replication:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-193a,E62,KEEP,Oracle Web Applications Desktop Integrator,13642,13684,cpe:2.3:a:oracle:web_applications_desktop_integrator:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-207a,E108,REVISE_SPAN,Apache’s Log4j,17433,17447,cpe:2.3:a:apache:log4j:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retain the adjacent vendor-product identity and remove the generic software-library class suffix.
aa24-241a,E68,KEEP,Check Point Security Gateways,8332,8361,cpe:2.3:o:checkpoint:quantum_security_gateway_firmware:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E69,KEEP,Palo Alto Networks PAN-OS,8510,8535,cpe:2.3:o:paloaltonetworks:pan-os:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E70,KEEP,Citrix Netscaler,8780,8796,cpe:2.3:a:citrix:netscaler_application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E71,KEEP,BIG-IP F5,8827,8836,cpe:2.3:a:f5:big-ip:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E72,KEEP,Citrix Netscaler,9168,9184,cpe:2.3:a:citrix:netscaler_application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E73,KEEP,F5 BIG-IP,9221,9230,cpe:2.3:a:f5:big-ip:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E74,KEEP,PanOS,9311,9316,cpe:2.3:o:paloaltonetworks:pan-os:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E76,KEEP,Citrix Netscaler,14585,14601,cpe:2.3:a:citrix:netscaler_application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E77,KEEP,F5 BIG-IP,14640,14649,cpe:2.3:a:f5:big-ip:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E78,KEEP,PanOS,14712,14717,cpe:2.3:o:paloaltonetworks:pan-os:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-241a,E79,KEEP,Check Point Security Gateways,14746,14775,cpe:2.3:o:checkpoint:quantum_security_gateway_firmware:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E17,KEEP,Netlogon,7463,7471,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E18,KEEP,Confluence,5976,5986,cpe:2.3:a:atlassian:confluence:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E19,KEEP,FortiOS,5011,5018,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E20,KEEP,Apache ActiveMQ,5450,5465,cpe:2.3:a:apache:activemq:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E67,KEEP,Citrix ADC,4591,4601,cpe:2.3:a:citrix:netscaler_application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E68,KEEP,FortiProxy,5125,5135,cpe:2.3:a:fortinet:fortiproxy:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E69,KEEP,BIG-IP,6479,6485,cpe:2.3:a:f5:big-ip:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E70,KEEP,Fortinet FortiClientEMS,6797,6820,cpe:2.3:a:fortinet:forticlient_enterprise_management_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-242a,E71,KEEP,Microsoft Windows,7011,7028,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-249a,E95,KEEP,Windows Server,9529,9543,cpe:2.3:o:microsoft:windows_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-249a,E96,KEEP,Atlassian Confluence,9563,9583,cpe:2.3:a:atlassian:confluence:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-249a,E97,KEEP,Polkit,9716,9722,cpe:2.3:a:polkit_project:polkit:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-249a,E98,KEEP,Atlassian Confluence,10111,10131,cpe:2.3:a:atlassian:confluence:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-249a,E99,KEEP,Atlassian Confluence,10174,10194,cpe:2.3:a:atlassian:confluence:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-249a,E100,KEEP,Sophos: Firewall,10236,10252,cpe:2.3:a:sophos:firewall:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-290a,E62,KEEP,Microsoft’s Netlogon,6719,6739,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-290a,E63,KEEP,Microsoft’s Netlogon,18835,18855,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa24-290a,E64,KEEP,Microsoft’s Netlogon,19343,19363,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-022a,E1,KEEP,Ivanti Cloud Service Appliances,1593,1624,cpe:2.3:a:ivanti:cloud_services_appliance:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-050a,E1,KEEP,Fortinet FortiOS,5003,5019,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-050a,E2,KEEP,Adobe ColdFusion,5065,5081,cpe:2.3:a:adobe:coldfusion:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-050a,E3,KEEP,Microsoft SharePoint,5118,5138,cpe:2.3:a:microsoft:sharepoint_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-050a,E4,KEEP,Microsoft Exchange,5160,5178,cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-071a,E1,KEEP,ScreenConnect,4833,4846,cpe:2.3:a:connectwise:screenconnect:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-071a,E2,KEEP,Fortinet EMS,4947,4959,cpe:2.3:a:fortinet:forticlient_enterprise_management_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-163a,E5,KEEP,SimpleHelp RMM,1748,1762,cpe:2.3:a:simple-help:simplehelp:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-163a,E7,KEEP,SimpleHelp,1525,1535,cpe:2.3:a:simple-help:simplehelp:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E55,KEEP,Ivanti Connect Secure,78188,78209,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E58,KEEP,Palo Alto Networks PAN-OS GlobalProtect,78337,78376,cpe:2.3:o:paloaltonetworks:pan-os:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E60,KEEP,Cisco IOS XE,78585,78597,cpe:2.3:o:cisco:ios_xe:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E62,KEEP,Cisco IOS XE,78796,78808,cpe:2.3:o:cisco:ios_xe:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E64,KEEP,Cisco IOS,78906,78915,cpe:2.3:o:cisco:ios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E120,KEEP,Ivanti Connect Secure,14379,14400,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E121,KEEP,Ivanti Policy Secure,14405,14425,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E122,KEEP,Palo Alto Networks PAN-OS GlobalProtect,14553,14592,cpe:2.3:o:paloaltonetworks:pan-os:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E123,KEEP,Cisco Internetworking Operating System (IOS) XE,14995,15042,cpe:2.3:o:cisco:ios_xe:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E124,KEEP,Cisco IOS XE,15260,15272,cpe:2.3:o:cisco:ios_xe:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E125,KEEP,Cisco IOS,16251,16260,cpe:2.3:o:cisco:ios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E126,KEEP,IOS XE,16265,16271,cpe:2.3:o:cisco:ios_xe:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-239a,E127,KEEP,IOS XE,78920,78926,cpe:2.3:o:cisco:ios_xe:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-266a,E1,KEEP,GeoServer,5629,5638,cpe:2.3:a:geoserver:geoserver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-266a,E2,KEEP,Linux kernel,11783,11795,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-266a,E63,KEEP,GeoServer,8233,8242,cpe:2.3:a:geoserver:geoserver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
aa25-266a,E64,KEEP,GeoServer,10416,10425,cpe:2.3:a:geoserver:geoserver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
accellion-fta-google-accellion-data-theft-extortion,E11,KEEP,Accellion FTA,2899,2912,cpe:2.3:a:accellion:fta:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
accellion-fta-nvd-accellion-27101,E3,KEEP,cpe:2.3:a:accellion:fta:*:*:*:*:*:*:*:*,539,578,cpe:2.3:a:accellion:fta:*:*:*:*:*:*:*:*,*,literal_cpe_surface|numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
accellion-fta-nvd-accellion-27101,E6,KEEP,Accellion FTA,156,169,cpe:2.3:a:accellion:fta:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
apache-httpd-41773-tenable-httpd-41773,E8,KEEP,Apache HTTP Server,2069,2087,cpe:2.3:a:apache:http_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
apache-httpd-41773-tenable-httpd-41773,E16,KEEP,HTTP Server,257,268,cpe:2.3:a:apache:http_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
apache-httpd-41773-tenable-httpd-41773,E17,KEEP,HTTP Server,2699,2710,cpe:2.3:a:apache:http_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
apache-httpd-41773-tenable-httpd-41773,E18,KEEP,HTTP Server,3300,3311,cpe:2.3:a:apache:http_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
citrix-adc-cisa-citrix-3519-webshells,E19,KEEP,NetScaler ADC,13932,13945,cpe:2.3:a:citrix:netscaler_application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
citrix-adc-cisa-citrix-3519-webshells,E126,KEEP,NetScaler ADC,3734,3747,cpe:2.3:a:citrix:netscaler_application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
citrix-adc-cisa-citrix-3519-webshells,E127,KEEP,NetScaler Gateway,3752,3769,cpe:2.3:a:citrix:netscaler_gateway:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
citrix-adc-tenable-citrix-19781-cve,E3,KEEP,Citrix Application Delivery Controller,59,97,cpe:2.3:a:citrix:application_delivery_controller:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
citrix-adc-tenable-citrix-19781-cve,E5,KEEP,Gateway,108,115,cpe:2.3:a:citrix:netscaler_gateway:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
confluence-nvd-confluence-26084,E3,KEEP,cpe:2.3:a:atlassian:confluence_data_center:*:*:*:*:*:*:*:*,746,804,cpe:2.3:a:atlassian:confluence_data_center:*:*:*:*:*:*:*:*,*,literal_cpe_surface|numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
confluence-nvd-confluence-26084,E7,KEEP,cpe:2.3:a:atlassian:confluence_server:*:*:*:*:*:*:*:*,807,860,cpe:2.3:a:atlassian:confluence_server:*:*:*:*:*:*:*:*,*,literal_cpe_surface|numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
drupalgeddon-nvd-drupalgeddon-7600,E3,KEEP,Drupal,159,165,cpe:2.3:a:drupal:drupal:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
drupalgeddon-nvd-drupalgeddon-7600,E4,KEEP,cpe:2.3:a:drupal:drupal:*:*:*:*:*:*:*:*,591,630,cpe:2.3:a:drupal:drupal:*:*:*:*:*:*:*:*,*,literal_cpe_surface|numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
drupalgeddon-nvd-drupalgeddon-7600,E5,KEEP,cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*,633,680,cpe:2.3:o:debian:debian_linux:7.0:*:*:*:*:*:*:*,7.0,literal_cpe_surface|numeric_product_or_generation|approved_non_wildcard_cpe,Retained after the full Configuration inventory audit under MCPU v2.
drupalgeddon-nvd-drupalgeddon-7600,E6,KEEP,cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*,683,730,cpe:2.3:o:debian:debian_linux:8.0:*:*:*:*:*:*:*,8.0,literal_cpe_surface|numeric_product_or_generation|approved_non_wildcard_cpe,Retained after the full Configuration inventory audit under MCPU v2.
drupalgeddon-nvd-drupalgeddon-7600,E7,KEEP,cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*,733,780,cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*,9.0,literal_cpe_surface|numeric_product_or_generation|approved_non_wildcard_cpe,Retained after the full Configuration inventory audit under MCPU v2.
eternalblue-expressvpn-eternalblue,E4,KEEP,SMBv3,9062,9067,cpe:2.3:o:microsoft:windows:*:*:*:*:*:*:*:*,*,numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E12,KEEP,SAP NetWeaver,4313,4326,cpe:2.3:a:sap:netweaver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E13,KEEP,SAP CRM,5772,5779,cpe:2.3:a:sap:customer_relationship_management:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E14,KEEP,SAP Solution Manager,4456,4476,cpe:2.3:a:sap:solution_manager:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E18,KEEP,FortiOS,1835,1842,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E19,KEEP,FortiOS,2341,2348,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E20,KEEP,FortiOS,2550,2557,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E21,KEEP,SAP NetWeaver,6070,6083,cpe:2.3:a:sap:netweaver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E22,KEEP,SAP NetWeaver,6323,6336,cpe:2.3:a:sap:netweaver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E23,KEEP,SAP NetWeaver,6566,6579,cpe:2.3:a:sap:netweaver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E30,KEEP,FortiOS,461,468,cpe:2.3:o:fortinet:fortios:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E31,KEEP,SAP NetWeaver,4657,4670,cpe:2.3:a:sap:netweaver:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
fortios-sslvpn-rapid7-fortinet-targeting,E32,KEEP,SAP’s Solution Manager,5184,5206,cpe:2.3:a:sap:solution_manager:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
goanywhere-nvd-goanywhere-0669,E3,KEEP,cpe:2.3:a:fortra:goanywhere_managed_file_transfer:*:*:*:*:*:*:*:*,544,609,cpe:2.3:a:fortra:goanywhere_managed_file_transfer:*:*:*:*:*:*:*:*,*,literal_cpe_surface|numeric_product_or_generation,Retained after the full Configuration inventory audit under MCPU v2.
goanywhere-nvd-goanywhere-0669,E6,KEEP,GoAnywhere MFT,187,201,cpe:2.3:a:fortra:goanywhere_managed_file_transfer:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E26,KEEP,Ivanti Connect Secure,2021,2042,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E27,KEEP,Ivanti Policy Secure,2047,2067,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E28,KEEP,Ivanti Connect Secure,6670,6691,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E29,KEEP,Ivanti Policy Secure,6704,6724,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E30,KEEP,Ivanti Neurons for ZTA,6742,6764,cpe:2.3:a:ivanti:neurons_for_zero-trust_access:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E31,KEEP,Ivanti Connect Secure,6908,6929,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E32,KEEP,Ivanti Policy Secure,6943,6963,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E33,KEEP,ZTA gateways,6981,6993,cpe:2.3:a:ivanti:zero_trust_access_gateway:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E34,KEEP,Ivanti Connect Secure,7158,7179,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E35,KEEP,Ivanti Policy Secure,7184,7204,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E36,KEEP,Ivanti Connect Secure,5630,5651,cpe:2.3:a:ivanti:connect_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
ivanti-connect-secure-cisa-ivanti-multiple-vulnerabilities,E37,KEEP,Ivanti Policy Secure,5656,5676,cpe:2.3:a:ivanti:policy_secure:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
proxylogon-microsoft-hafnium-exchange,E16,KEEP,Exchange,5194,5202,cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
proxylogon-microsoft-hafnium-exchange,E18,KEEP,Unified Messaging service,5370,5395,cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
proxylogon-microsoft-hafnium-exchange,E21,KEEP,Exchange,5749,5757,cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
proxylogon-microsoft-hafnium-exchange,E30,KEEP,Exchange,6103,6111,cpe:2.3:a:microsoft:exchange_server:*:*:*:*:*:*:*:*,*,,Retained after the full Configuration inventory audit under MCPU v2.
